"V1","V2"
"SURF4","CEACAM8"
"SURF4","TMEM179B"
"SURF4","FPR1"
"SURF4","ATP11B"
"SURF4","CEACAM6"
"SURF4","ATP8A1"
"SURF4","MANBA"
"SURF4","PRCP"
"SURF4","RAB37"
"SURF4","GLIPR1"
"SURF4","SYNGR1"
"SURF4","ARL8A"
"SURF4","PIGR"
"SURF4","CD68"
"SURF4","NDUFC2"
"SURF4","ABCA13"
"SURF4","CMTM6"
"SURF4","MAGT1"
"SURF4","STOM"
"SURF4","LPCAT1"
"SURF4","ATP6V0C"
"SURF4","TMEM30A"
"SURF4","ACPP"
"SURF4","VAMP8"
"SURF4","CPNE1"
"SURF4","C3AR1"
"SURF4","MGST1"
"SURF4","BST2"
"SURF4","VAPA"
"SURF4","SNAP29"
"SURF4","CPNE3"
"SURF4","GAA"
"SURF4","LAMP2"
"SURF4","PSAP"
"SURF4","LGR4"
"EDRF1","TBCE"
"EDRF1","C1orf168"
"EDRF1","MLF1"
"EDRF1","HSPBP1"
"EDRF1","IRF2BP1"
"LGALS3BP","VAPA"
"LGALS3BP","SURF4"
"CD63","VNN1"
"CD63","NFAM1"
"CD63","BRI3"
"CD63","RAB44"
"CD63","RAB3D"
"CD63","LRMP"
"CD63","SLCO4C1"
"CD63","CEACAM8"
"CD63","TMEM179B"
"CD63","FPR1"
"CD63","ATP11B"
"CD63","CEACAM6"
"CD63","ATP8A1"
"CD63","MANBA"
"CD63","PRCP"
"CD63","RAB37"
"CD63","GLIPR1"
"CD63","SYNGR1"
"CD63","ARL8A"
"CD63","PIGR"
"CD63","CD68"
"CD63","NDUFC2"
"CD63","ABCA13"
"CD63","CMTM6"
"CD63","MAGT1"
"CD63","STOM"
"CD63","LPCAT1"
"CD63","ATP6V0C"
"CD63","TMEM30A"
"CD63","ACPP"
"CD63","VAMP8"
"CD63","CPNE1"
"CD63","C3AR1"
"CD63","MGST1"
"CD63","BST2"
"CD63","ATP6V1B1"
"CD63","VAPA"
"CD63","SNAP29"
"CD63","CPNE3"
"CD63","GAA"
