"Index","Prot"
"9974","ACE"
"9975","CCDC50"
"9976","AKAP10"
"9977","GAS2L3"
"9978","SORBS2"
"9979","DIXDC1"
"9980","TSGA10"
"9981","C9orf156"
"9982","NARFL"
"9983","SSBP2"
"9984","MYH3"
"9985","APOL1"
"9986","MYL3"
"9987","RNF170"
"9988","MYLPF"
"9989","MYH6"
"9990","PLEKHG3"
"9991","CYBRD1"
"9992","C1QA"
"9993","MYBPC3"
"9994","OARD1"
"9995","HIP1"
"9996","VSIG4"
"9997","PPP1R12B"
"9998","MYH4"
"9999","MUC13"
"10000","TRIM72"
"10001","TRIOBP"
"10002","C1RL"
"10003","MS4A7"
"10004","PNMA3"
"10005","C1QC"
"10006","MYL7"
"10007","MYOM2"
"10008","SIPA1"
"10009","MYL10"
"10010","FOLR2"
"10011","MS4A6A"
"10012","MYL5"
"10013","SIGLEC1"
"10014","MYOM1"
"10015","ZNF518A"
"10016","STAB1"
"10017","TTLL6"
"10018","AGR3"
"10019","ATP1A3"
"10020","COL4A3"
"10021","FIS1"
"10022","IFT57"
"10023","PLIN4"
"10024","SCGB2A2"
"10025","DEDD2"
"10026","S100A14"
"10027","COL4A5"
"10028","COL5A2"
"10029","GLCE"
"10030","COL4A4"
"10031","COL11A1"
"10032","COL6A3"
"10033","COL6A5"
"10034","COL6A6"
"10035","PLA2G4B"
"10036","GRSF1"
"10037","DAK"
"10038","LIN28B"
"10039","SAMD9"
"10040","ELAVL4"
"10041","ARRDC4"
"10042","TSPAN6"
"10043","USP17L13"
"10044","USP17L1P"
"10045","USP17L11"
"10046","USP17L17"
"10047","USP17L15"
"10048","USP17L10"
"10049","USP17L18"
"10050","USP17L20"
"10051","USP17L22"
"10052","USP17L5"
"10053","USP17L4"
"10054","USP17L3"
"10055","USP17L8"
"10056","PTRF"
"10057","ATP6V0A2"
"10058","AVPR2"
"10059","CD320"
"10060","FYB"
"10061","DHRS2"
"10062","PDCD1"
"10063","NECAP2"
"10064","UBL7"
"10065","SAAL1"
"10066","RGS1"
"10067","SYT9"
"10068","REPS1"
"10069","VDAC3"
"10070","SNAP91"
"10071","SCD5"
"10072","PIP"
"10073","SLA2"
"10074","TMEM11"
"10075","KIAA0319"
"10076","SYT8"
"10077","SLC18A3"
"10078","SYT2"
"10079","SGIP1"
"10080","DEFA3"
"10081","ERVW-1"
"10082","COL20A1"
"10083","SPINT2"
"10084","RNGTT"
"10085","SPERT"
"10086","AP1AR"
"10087","FAM221B"
"10088","PRR5"
"10089","SFXN3"
"10090","SFXN4"
"10091","MAGEC2"
"10092","GBAS"
"10093","HSPA4L"
"10094","FBXO45"
"10095","ADAM32"
"10096","ABL2"
"10097","SLC25A11"
"10098","APOOL"
"10099","ERMP1"
"10100","THEM4"
"10101","ACAT1"
"10102","NDUFS3"
"10103","MPV17"
"10104","ACOT1"
"10105","CLNK"
"10106","ACOT9"
"10107","NDUFS5"
"10108","HCCS"
"10109","COX4I1"
"10110","HAGH"
"10111","FNTA"
"10112","SH3BGRL"
"10113","SCCPDH"
"10114","ERGIC3"
"10115","NDUFS6"
"10116","NDUFA8"
"10117","NDUFS2"
"10118","PGGT1B"
"10119","CALU"
"10120","ENDOG"
"10121","COX2"
"10122","DDI1"
"10123","COA7"
"10124","KLHL7"
"10125","DOK4"
"10126","MAGEA12"
"10127","SAV1"
"10128","TTLL12"
"10129","ATP6V1B2"
"10130","BLVRA"
"10131","CMC2"
"10132","CNPY3"
"10133","GLRX2"
"10134","HIGD1A"
"10135","DPP9"
"10136","CFB"
"10137","C1orf85"
"10138","MTMR12"
"10139","COX19"
"10140","SCO1"
"10141","NKX3-1"
"10142","MGAT4B"
"10143","CPOX"
"10144","AGPS"
"10145","GYPA"
"10146","CHCHD10"
"10147","MAS1"
"10148","MICU2"
"10149","PFKFB2"
"10150","PTS"
"10151","TARBP2"
"10152","ACOT2"
"10153","EDEM2"
"10154","KDM3A"
"10155","MMAB"
"10156","KIAA0232"
"10157","CHCHD6"
"10158","FSHR"
"10159","ATAD3B"
"10160","LIPT1"
"10161","PON1"
"10162","PDK3"
"10163","NARF"
"10164","SDF4"
"10165","CD151"
"10166","CD180"
"10167","GRB14"
"10168","SLC5A5"
"10169","PUS7L"
"10170","PYCR2"
"10171","SCN3B"
"10172","COA6"
"10173","PDHX"
"10174","PDK2"
"10175","PDE12"
"10176","ALAD"
"10177","NDUFA5"
"10178","STOML2"
"10179","SIGLEC7"
"10180","PYCR1"
"10181","LAMB3"
"10182","FAM196A"
"10183","OMA1"
"10184","SMIM12"
"10185","TIMM44"
"10186","SLC25A20"
"10187","CACNA1G"
"10188","TAX1BP3"
"10189","OLIG1"
"10190","SELO"
"10191","ME2"
"10192","PIANP"
"10193","SLC22A6"
"10194","CCL14"
"10195","CNPY4"
"10196","MYBPH"
"10197","OPA3"
"10198","KIAA1958"
"10199","RCN3"
"10200","R3HDM2"
"10201","SYP"
"10202","C12orf73"
"10203","RBFOX3"
"10204","TRDN"
"10205","UQCRQ"
"10206","VKORC1"
"10207","PNPLA3"
"10208","TIMM9"
"10209","USMG5"
"10210","RALGAPB"
"10211","TSFM"
"10212","CYTIP"
"10213","CMC4"
"10214","DCST1"
"10215","CFI"
"10216","UQCRH"
"10217","KRT87P"
"10218","SNX8"
"10219","TPM3P4"
"10220","IGHE"
"10221","ZNF407"
"10222","TIMMDC1"
"10223","SH2B3"
"10224","AQP11"
"10225","STEAP4"
"10226","TTC19"
"10227","MAP3K7CL"
"10228","TTC3"
"10229","TOX2"
"10230","GHRHR"
"10231","TMEM108"
"10232","C2"
"10233","SURF1"
"10234","LY6E"
"10235","TUBD1"
"10236","TACO1"
"10237","LPHN3"
"10238","STAP1"
"10239","C4B"
"10240","TMBIM1"
"10241","LY86"
"10242","TRIM16L"
"10243","WASH2P"
"10244","TFR2"
"10245","TMEM126B"
"10246","ZNF692"
"10247","STOX2"
"10248","TMEM14C"
"10249","UGT2B4"
"10250","ZNF596"
"10251","TRIL"
"10252","WISP1"
"10253","RSF1"
"10254","HIST1H3E"
"10255","DYNLT1"
"10256","CCDC53"
"10257","BCL11A"
"10258","CCDC85B"
"10259","HNRNPUL2"
"10260","FAM86B2"
"10261","ABCB7"
"10262","ALDH5A1"
"10263","ATP5D"
"10264","MLEC"
"10265","FAM118B"
"10266","CD58"
"10267","EIF3CL"
"10268","ERLIN1"
"10269","COX7C"
"10270","ARL2"
"10271","TSC22D2"
"10272","SCGN"
"10273","NDFIP1"
"10274","DHPS"
"10275","AIMP1"
"10276","PSG8"
"10277","DUSP14"
"10278","PEX14"
"10279","MCU"
"10280","SPATS1"
"10281","SRGN"
"10282","ERP29"
"10283","CCDC92"
"10284","ALDH2"
"10285","MAPK1IP1L"
"10286","ASIC1"
"10287","SPIN1"
"10288","SPARC"
"10289","C17orf75"
"10290","CP"
"10291","GATB"
"10292","DES"
"10293","CCDC74B"
"10294","ALG1"
"10295","COX7A2"
"10296","PYCRL"
"10297","KCNA4"
"10298","EEF1E1"
"10299","MFAP3"
"10300","NDUFB10"
"10301","ALKBH2"
"10302","AMTN"
"10303","MIA3"
"10304","COLEC12"
"10305","LYZL2"
"10306","ALDH7A1"
"10307","PAAF1"
"10308","KCNAB2"
"10309","BAHD1"
"10310","YBX2"
"10311","OAT"
"10312","DAD1"
"10313","GTF2A1L"
"10314","CARD6"
"10315","CS"
"10316","BHLHE41"
"10317","UBLCP1"
"10318","ITGA8"
"10319","COX7A2L"
"10320","ANKRD12"
"10321","C3orf58"
"10322","ATP5H"
"10323","DPY19L1"
"10324","MTERF3"
"10325","FNTB"
"10326","CCNJL"
"10327","CSPG4"
"10328","CMYA5"
"10329","EDA"
"10330","LAMA3"
"10331","MRPL57"
"10332","NPPA"
"10333","SERPINA1"
"10334","RPLP0P6"
"10335","CHGB"
"10336","ATP5J2"
"10337","DUSP26"
"10338","LAPTM4B"
"10339","TGFBRAP1"
"10340","LANCL1"
"10341","MUC7"
"10342","NRROS"
"10343","BAMBI"
"10344","DYRK3"
"10345","FOXF2"
"10346","FAM127A"
"10347","TPSB2"
"10348","MXRA8"
"10349","TSPYL1"
"10350","HBE1"
"10351","MICA"
"10352","IGKC"
"10353","CAPN10"
"10354","DUSP18"
"10355","EFNA3"
"10356","PCSK9"
"10357","FOXRED2"
"10358","BCAP29"
"10359","ALCAM"
"10360","PURB"
"10361","F8"
"10362","HNRNPA1L2"
"10363","HOXC8"
"10364","UQCRB"
"10365","APEX2"
"10366","TUBB7P"
"10367","AKR1D1"
"10368","ACAD9"
"10369","NPPB"
"10370","SERPINF2"
"10371","DUPD1"
"10372","MRPS16"
"10373","CAPN9"
"10374","FAM20C"
"10375","DNAJB2"
"10376","SCG2"
"10377","CST1"
"10378","AMY2A"
"10379","HEPACAM2"
"10380","MTFR2"
"10381","ISOC1"
"10382","MYH7B"
"10383","GTPBP2"
"10384","ABCC3"
"10385","STMN4"
"10386","L3MBTL4"
"10387","RNF149"
"10388","CAPN15"
"10389","MBTPS1"
"10390","LHX4"
"10391","TNNI2"
"10392","CAPN13"
"10393","SAR1B"
"10394","LTBP1"
"10395","STMN2"
"10396","EVA1A"
"10397","AMBN"
"10398","SSX2"
"10399","UCP2"
"10400","ARR3"
"10401","ALG6"
"10402","TMSB4X"
"10403","ACSS2"
"10404","DUSP15"
"10405","SEP15"
"10406","METTL20"
"10407","HIST1H2BI"
"10408","HIST1H2BE"
"10409","HIST1H2BF"
"10410","MFGE8"
"10411","DPP8"
"10412","IGFBP4"
"10413","GPC3"
"10414","HIST1H2AE"
"10415","MRPS21"
"10416","RBP1"
"10417","ECSCR"
"10418","LUM"
"10419","TMEM223"
"10420","HMGCL"
"10421","FBN1"
"10422","ATP5G1"
"10423","RBM48"
"10424","CAPN6"
"10425","UFM1"
"10426","IGFBP5"
"10427","MEST"
"10428","AQP9"
"10429","HAL"
"10430","ZNF561"
"10431","POU3F2"
"10432","TOE1"
"10433","CAPN11"
"10434","MLC1"
"10435","CPB2"
"10436","MST1"
"10437","PANK2"
"10438","CHRDL1"
"10439","MCC"
"10440","ARNTL2"
"10441","GPNMB"
"10442","COLGALT1"
"10443","GLUD2"
"10444","CAPN8"
"10445","AKIRIN2"
"10446","PPM1F"
"10447","LTBP4"
"10448","PCYOX1L"
"10449","GDF3"
"10450","FSTL3"
"10451","KLK3"
"10452","ZNF263"
"10453","CIDEA"
"10454","CAPNS2"
"10455","IDH3G"
"10456","UCP3"
"10457","TMEM231"
"10458","FCN1"
"10459","BMP6"
"10460","CARD16"
"10461","NDUFB4"
"10462","GALNT2"
"10463","LEFTY2"
"10464","RAB19"
"10465","PDLIM2"
"10466","TBCCD1"
"10467","TNFRSF11B"
"10468","PSG11"
"10469","PSG9"
"10470","CDKL1"
"10471","LEFTY1"
"10472","CAPN5"
"10473","HRC"
"10474","CERKL"
"10475","PLIN5"
"10476","RFTN1"
"10477","ATP1A2"
"10478","CASP12"
"10479","SOST"
"10480","MFN2"
"10481","C19orf10"
"10482","CAPN3"
"10483","RBFA"
"10484","NAT2"
"10485","NLRP6"
"10486","MIDN"
"10487","BMP15"
"10488","PRB1"
"10489","ANO8"
"10490","MCF2L2"
"10491","CFD"
"10492","MSLN"
"10493","TMEM132A"
"10494","STAC3"
"10495","LTBP3"
"10496","LPA"
"10497","NCALD"
"10498","SH2B1"
"10499","PTGES3L"
"10500","TAOK2"
"10501","BPIFB2"
"10502","BMP10"
"10503","SFRP4"
"10504","C8orf37"
"10505","RPS26P11"
"10506","SLC22A2"
"10507","ZNF707"
"10508","SPOCK3"
"10509","OXSM"
"10510","NAT16"
"10511","ZNF550"
"10512","SOX12"
"10513","FMOD"
"10514","PSG3"
"10515","MATN3"
"10516","C4orf48"
"10517","NT5C1A"
"10518","PASD1"
"10519","MPND"
"10520","BMP5"
"10521","SLC35G2"
"10522","TIMM23"
"10523","PZP"
"10524","RPS19BP1"
"10525","PSG2"
"10526","ASPN"
"10527","TSPO"
"10528","NUDT13"
"10529","RPS4Y1"
"10530","CILP"
"10531","PSG4"
"10532","MEPE"
"10533","ZNF354C"
"10534","SERPINC1"
"10535","ZNF747"
"10536","SLC15A4"
"10537","STC2"
"10538","PSG5"
"10539","SERPIND1"
"10540","SLC25A31"
"10541","AMELX"
"10542","FAM20A"
"10543","ENAM"
"10544","SPP2"
"10545","NOTUM"
"10546","MGAT4A"
"10547","SPARCL1"
"10548","TGFA"
"10549","STAR"
"10550","TGFBR3"
"10551","KL"
"10552","SHC4"
"10553","TBCC"
"10554","TTL"
"10555","MMP16"
"10556","ENSG00000267645"
"10557","ENSG00000228049"
"10558","ENSG00000068781"
"10559","ENSG00000270249"
"10560","PSG6"
"10561","PSG7"
"10562","ENSG00000264813"
"10563","POLR2J3"
"10564","TNC"
"10565","VWA1"
"10566","CAPN14"
"10567","CAPN12"
"10568","SGSM2"
"10569","VEGFB"
"10570","TOR4A"
"10571","IL18BP"
"10572","BHLHE22"
"10573","ZNRF4"
"10574","ZMPSTE24"
"10575","ZNF785"
"10576","TACSTD2"
"10577","ZNF787"
"10578","VPS13D"
"10579","WISP2"
"10580","ZSCAN10"
"10581","ZNF669"
"10582","TCTA"
"10583","UTF1"
"10584","TUBE1"
"10585","SLC23A3"
"10586","VWA3B"
"10587","TCEA3"
"10588","TUBB8P12"
"10589","OPTC"
"10590","TRAP"
"10591","OSBP"
"10592","CHKA"
"10593","TBC1D20"
"10594","PSTPIP2"
"10595","APOC4"
"10596","BCOR"
"10597","CBS"
"10598","SEPT3"
"10599","MXD3"
"10600","DIP2A"
"10601","MSRB3"
"10602","FAM114A1"
"10603","RAB30"
"10604","PTPRN"
"10605","MRPL3"
"10606","GID8"
"10607","COG7"
"10608","CCDC57"
"10609","NSMCE1"
"10610","COX14"
"10611","LYPD1"
"10612","MRPL21"
"10613","ENTPD6"
"10614","TMEM30B"
"10615","PPFIA3"
"10616","AMOT"
"10617","C4BPB"
"10618","ACN9"
"10619","MOB1B"
"10620","C5AR2"
"10621","ACTR6"
"10622","PCDHA10"
"10623","C20orf24"
"10624","MID2"
"10625","FKBP9"
"10626","SLC35B2"
"10627","TMEM38B"
"10628","HYAL3"
"10629","COG3"
"10630","C19orf70"
"10631","CARS2"
"10632","GPRASP2"
"10633","MRPL44"
"10634","ABHD11"
"10635","ASGR2"
"10636","DNAJC10"
"10637","LIPE"
"10638","ACSF2"
"10639","NDUFAF4"
"10640","PMPCA"
"10641","DNAJC19"
"10642","CCDC59"
"10643","CECR5"
"10644","MAEA"
"10645","MRPL53"
"10646","CSN1S1"
"10647","MOSPD2"
"10648","SEC62"
"10649","KPNA5"
"10650","AKAP11"
"10651","PTAR1"
"10652","ATP6V1F"
"10653","RUFY1"
"10654","LRP5"
"10655","C1orf43"
"10656","ROBO2"
"10657","MPPE1"
"10658","OSGEP"
"10659","NNT"
"10660","CHST15"
"10661","IPO13"
"10662","MRPL9"
"10663","PPP2R3A"
"10664","COG4"
"10665","ADAM21"
"10666","IGHM"
"10667","NRBP1"
"10668","F11"
"10669","LYST"
"10670","PAH"
"10671","ADCK1"
"10672","GOT1"
"10673","APOA1BP"
"10674","FAM187B"
"10675","BIRC7"
"10676","VSIG8"
"10677","CMTM5"
"10678","ERO1LB"
"10679","ARMCX3"
"10680","F12"
"10681","BTF3"
"10682","GARS"
"10683","CDK2AP1"
"10684","FZD8"
"10685","ACSL5"
"10686","EDEM1"
"10687","EMC3"
"10688","EVC"
"10689","CD93"
"10690","PAM16"
"10691","COQ6"
"10692","ACACB"
"10693","LGALS9"
"10694","SNX20"
"10695","MLLT11"
"10696","COG5"
"10697","FKBP10"
"10698","DEF8"
"10699","AGPAT6"
"10700","C19orf25"
"10701","EMC4"
"10702","MGAT4C"
"10703","AMZ2"
"10704","MCAT"
"10705","PACS2"
"10706","C17orf89"
"10707","CYP27A1"
"10708","ASTL"
"10709","SHBG"
"10710","AMOTL1"
"10711","COA3"
"10712","FLAD1"
"10713","NDUFA10"
"10714","CRTAC1"
"10715","DBI"
"10716","JOSD2"
"10717","DAZL"
"10718","PITHD1"
"10719","COMMD3-BMI1"
"10720","ERAL1"
"10721","CYB5A"
"10722","RAB26"
"10723","CLEC2D"
"10724","FCHSD2"
"10725","FOXD4"
"10726","BBS2"
"10727","TEAD1"
"10728","BTF3L4"
"10729","CDX1"
"10730","PTGIR"
"10731","LIN54"
"10732","C1R"
"10733","POMK"
"10734","PITRM1"
"10735","EFNA4"
"10736","MAST1"
"10737","FAM46A"
"10738","GHITM"
"10739","PTPRN2"
"10740","MRRF"
"10741","NIT1"
"10742","FNDC3A"
"10743","MKLN1"
"10744","MRPL18"
"10745","MRPL19"
"10746","SETX"
"10747","RAB29"
"10748","FBN3"
"10749","ARL8B"
"10750","ARHGAP10"
"10751","LRRC49"
"10752","CRELD2"
"10753","KRTAP5-9"
"10754","JPH4"
"10755","ANKRD45"
"10756","MRPS30"
"10757","MRPS35"
"10758","SERINC1"
"10759","ACSBG2"
"10760","INTU"
"10761","NFE4"
"10762","ST8SIA3"
"10763","COG1"
"10764","DNHD1"
"10765","NDUFA2"
"10766","LOXL3"
"10767","APPL2"
"10768","AASDH"
"10769","STX1A"
"10770","NYX"
"10771","TOMM6"
"10772","IL31RA"
"10773","FOXJ1"
"10774","CLEC4G"
"10775","SFTPC"
"10776","SOX3"
"10777","ARX"
"10778","C1S"
"10779","PRG2"
"10780","C1orf226"
"10781","MSR1"
"10782","DDIAS"
"10783","ADAP2"
"10784","BCKDHB"
"10785","FXN"
"10786","MANF"
"10787","VWCE"
"10788","COQ3"
"10789","NAAA"
"10790","COL13A1"
"10791","MAPK8IP3"
"10792","CIC"
"10793","BRMS1L"
"10794","STX16"
"10795","DOPEY1"
"10796","PREP"
"10797","PKN3"
"10798","ASPRV1"
"10799","PDGFC"
"10800","APOC3"
"10801","ZMYM3"
"10802","BEND7"
"10803","VPS16"
"10804","KCNB1"
"10805","P2RX2"
"10806","LOC101929876"
"10807","COQ7"
"10808","APOM"
"10809","DNAJB9"
"10810","BTNL8"
"10811","GXYLT1"
"10812","CLEC18A"
"10813","PDHA2"
"10814","ADCK4"
"10815","C7orf55"
"10816","MLYCD"
"10817","POTEF"
"10818","MGME1"
"10819","DKK1"
"10820","GRPEL2"
"10821","GLUL"
"10822","RAB40C"
"10823","LRP10"
"10824","CDC20B"
"10825","HSBP1"
"10826","CTU1"
"10827","SDF2L1"
"10828","TUBA4B"
"10829","ACP6"
"10830","MRPL34"
"10831","CPLX1"
"10832","MTMR3"
"10833","CCDC40"
"10834","ASGR1"
"10835","C16orf58"
"10836","WBP2"
"10837","TMBIM4"
"10838","NAGLU"
"10839","RHOXF2"
"10840","IRF2BPL"
"10841","PCID2"
"10842","C1orf111"
"10843","BOC"
"10844","PMP22"
"10845","RPGRIP1"
"10846","DNAJC18"
"10847","DCT"
"10848","MLF1"
"10849","PARD6G"
"10850","C19orf57"
"10851","AASDHPPT"
"10852","SLC6A4"
"10853","SLC39A4"
"10854","CD3EAP"
"10855","NPTN"
"10856","ABCG1"
"10857","LIN52"
"10858","PODN"
"10859","PTPRO"
"10860","CARS"
"10861","FAM193B"
"10862","EDEM3"
"10863","NDUFB11"
"10864","LRRTM1"
"10865","RMDN2"
"10866","SSBP3"
"10867","ANGEL2"
"10868","INTS4P2"
"10869","LGR5"
"10870","MBTPS2"
"10871","LRCH3"
"10872","MRPL45"
"10873","ECE1"
"10874","COG2"
"10875","SGSH"
"10876","KIAA1161"
"10877","SLX4IP"
"10878","INSL6"
"10879","RRN3"
"10880","SAC3D1"
"10881","TINAG"
"10882","LAMP3"
"10883","PDE3A"
"10884","MRPL35"
"10885","PTPRK"
"10886","EHD3"
"10887","IGHA2"
"10888","MFSD4"
"10889","GADD45GIP1"
"10890","LRRC46"
"10891","ABCA7"
"10892","CTNND2"
"10893","INHBE"
"10894","PCMTD1"
"10895","CD300E"
"10896","LYRM4"
"10897","DPYSL5"
"10898","ALDH1A2"
"10899","SNX14"
"10900","NDUFA6"
"10901","ANGPTL3"
"10902","HNF4G"
"10903","CHPT1"
"10904","NANP"
"10905","GRAMD1A"
"10906","P2RX5"
"10907","LDHAL6B"
"10908","SLC22A9"
"10909","LMF2"
"10910","RAB15"
"10911","TOMM5"
"10912","RHBDD3"
"10913","RAG2"
"10914","GAP43"
"10915","TAPT1"
"10916","SALL2"
"10917","MSH4"
"10918","HSPG2"
"10919","BTLA"
"10920","FGL2"
"10921","LEPREL2"
"10922","C11orf74"
"10923","CHST9"
"10924","GJB1"
"10925","MYOG"
"10926","COL9A1"
"10927","LONP1"
"10928","MAGEB10"
"10929","CDAN1"
"10930","XPNPEP3"
"10931","CCDC113"
"10932","ABCD1"
"10933","NPC1"
"10934","DNAJB8"
"10935","BRINP2"
"10936","ACBD4"
"10937","MRPS26"
"10938","LIPA"
"10939","RABL2A"
"10940","SCAF4"
"10941","APOC2"
"10942","COX8A"
"10943","COLEC11"
"10944","FCN2"
"10945","MTSS1"
"10946","SHPRH"
"10947","HOGA1"
"10948","COQ10B"
"10949","ITIH3"
"10950","ADCK5"
"10951","FGF17"
"10952","SVIP"
"10953","PCDH20"
"10954","SERPINF1"
"10955","OXA1L"
"10956","CLCF1"
"10957","USP34"
"10958","NARS"
"10959","SYNE4"
"10960","C1orf52"
"10961","FAM134B"
"10962","CST5"
"10963","C12orf57"
"10964","RAB17"
"10965","APOBEC1"
"10966","A4GALT"
"10967","PPP1R14A"
"10968","MRPL55"
"10969","KCTD1"
"10970","GPR25"
"10971","STBD1"
"10972","FZD7"
"10973","KIZ"
"10974","GAL3ST1"
"10975","N4BP2L2"
"10976","AMIGO3"
"10977","FABP3"
"10978","RABEP2"
"10979","MBOAT1"
"10980","OSBPL2"
"10981","NT5E"
"10982","DNASE2"
"10983","PRMT9"
"10984","SLC39A11"
"10985","ASAP2"
"10986","SNX7"
"10987","HMCES"
"10988","SH3BP4"
"10989","PITPNA"
"10990","NOL11"
"10991","CHRNA5"
"10992","PRSS2"
"10993","PKD2"
"10994","PCTP"
"10995","ATOX1"
"10996","TDRD3"
"10997","ATAD1"
"10998","IDS"
"10999","BTN1A1"
"11000","ENPP1"
"11001","COG8"
"11002","CCNI2"
"11003","KRBA1"
"11004","HTATIP2"
"11005","PCYOX1"
"11006","CLIP4"
"11007","AUH"
"11008","MANEA"
"11009","EGFL6"
"11010","SLC37A3"
"11011","PCDHGA5"
"11012","GCK"
"11013","HAPLN3"
"11014","HLCS"
"11015","ME3"
"11016","EEF2KMT"
"11017","ATP13A1"
"11018","KIAA1804"
"11019","SERPINA4"
"11020","NCEH1"
"11021","SLC27A3"
"11022","COL8A2"
"11023","CACNG1"
"11024","FAM118A"
"11025","GBE1"
"11026","MAGI2"
"11027","CTNNBIP1"
"11028","DHX33"
"11029","ITGA3"
"11030","DGAT2"
"11031","IMPA1"
"11032","C11orf73"
"11033","BOLA3"
"11034","COL9A2"
"11035","TRIM13"
"11036","PIEZO1"
"11037","SCIN"
"11038","SACM1L"
"11039","LPGAT1"
"11040","UBXN6"
"11041","DNAH10"
"11042","EXOC3L2"
"11043","FAM73B"
"11044","SDF2"
"11045","LRCH2"
"11046","BPIFB1"
"11047","IFRD1"
"11048","LIPC"
"11049","CKLF"
"11050","PCMTD2"
"11051","MUC5B"
"11052","MAGEB4"
"11053","STK39"
"11054","COL26A1"
"11055","KCNJ10"
"11056","CLDN2"
"11057","FAM135A"
"11058","HMP19"
"11059","HIBADH"
"11060","TROVE2"
"11061","CNTFR"
"11062","CDON"
"11063","EPM2AIP1"
"11064","RAI1"
"11065","PYGM"
"11066","PPP1R2"
"11067","MTTP"
"11068","PTGFRN"
"11069","GABRD"
"11070","SNX22"
"11071","NEU1"
"11072","TMEM25"
"11073","SLC39A8"
"11074","NDUFB3"
"11075","PARP11"
"11076","SIPA1L2"
"11077","SCGB1D4"
"11078","TMED6"
"11079","EPPIN"
"11080","HEATR5A"
"11081","HSPA12B"
"11082","NDUFV3"
"11083","PARP6"
"11084","USP20"
"11085","DGAT1"
"11086","BPIFA1"
"11087","RAB41"
"11088","NOSTRIN"
"11089","MUC16"
"11090","PIGK"
"11091","IP6K1"
"11092","LOXL4"
"11093","GPR89A"
"11094","TMPRSS11B"
"11095","OPCML"
"11096","METTL21A"
"11097","ADAM30"
"11098","ZFX"
"11099","LIPG"
"11100","CHST6"
"11101","OGFOD3"
"11102","POTEI"
"11103","REXO2"
"11104","GABRA1"
"11105","PDZD8"
"11106","CRLF3"
"11107","FAM96A"
"11108","SESTD1"
"11109","LYRM5"
"11110","PROZ"
"11111","HMGCLL1"
"11112","SPCS3"
"11113","DRICH1"
"11114","ANKH"
"11115","CD53"
"11116","MYF5"
"11117","PIGN"
"11118","COL28A1"
"11119","CMTR1"
"11120","DERL3"
"11121","STARD9"
"11122","AFMID"
"11123","FZD1"
"11124","HSD17B7"
"11125","HSPB6"
"11126","SCGB1D1"
"11127","TTI1"
"11128","MID1IP1"
"11129","PDIA2"
"11130","GPC2"
"11131","ZBTB25"
"11132","LYRM1"
"11133","AGPAT9"
"11134","MUT"
"11135","SNX4"
"11136","LACE1"
"11137","COL8A1"
"11138","SIGLEC12"
"11139","STX1B"
"11140","METTL21C"
"11141","TSHB"
"11142","LRRN2"
"11143","ETFDH"
"11144","FBLN7"
"11145","INPP4A"
"11146","ARSI"
"11147","CFAP52"
"11148","GRIK4"
"11149","CALCR"
"11150","APOC1"
"11151","GABRG2"
"11152","COL22A1"
"11153","FLJ20712"
"11154","KCNMA1"
"11155","SMUG1"
"11156","UBTD1"
"11157","HS3ST2"
"11158","SIMC1"
"11159","BTNL3"
"11160","THBS3"
"11161","TRAM1"
"11162","NAPSA"
"11163","RAB33B"
"11164","SLMO2"
"11165","PISD"
"11166","IGSF6"
"11167","PRSS35"
"11168","ARL16"
"11169","VPS54"
"11170","OXCT2"
"11171","VPS33A"
"11172","DNASE1L2"
"11173","YIPF3"
"11174","SUCLG1"
"11175","MZB1"
"11176","SERPINB11"
"11177","SPACA3"
"11178","PLTP"
"11179","SLC4A1"
"11180","SLC38A6"
"11181","FAM169A"
"11182","STARD3"
"11183","TOR3A"
"11184","RAB36"
"11185","ACSS1"
"11186","COL10A1"
"11187","ZNRD1"
"11188","UST"
"11189","MITD1"
"11190","PAPD4"
"11191","RSPO1"
"11192","N6AMT1"
"11193","TMEM106B"
"11194","COL9A3"
"11195","PPM1K"
"11196","RBSN"
"11197","SLC25A24"
"11198","CPA2"
"11199","COL23A1"
"11200","OSBP2"
"11201","SLC25A35"
"11202","APOO"
"11203","LRRC70"
"11204","ABCG5"
"11205","SIGLEC10"
"11206","HOTAIR"
"11207","SERPINB7"
"11208","HPSE"
"11209","C11orf85"
"11210","OSMR"
"11211","ANO3"
"11212","WNT16"
"11213","GAD2"
"11214","LRRC28"
"11215","TMEM189"
"11216","DPEP3"
"11217","PHLDA1"
"11218","LYRM2"
"11219","WNT9B"
"11220","PFKFB4"
"11221","PHYHIPL"
"11222","DNAJC5B"
"11223","TG"
"11224","RAB40B"
"11225","PCDH15"
"11226","NFXL1"
"11227","TRMT2A"
"11228","C6orf136"
"11229","TMPRSS3"
"11230","SPATA20"
"11231","SNX25"
"11232","SUGCT"
"11233","PPIAL4G"
"11234","SALL3"
"11235","ELOVL6"
"11236","YIPF2"
"11237","TMEM194A"
"11238","MALL"
"11239","TBC1D9"
"11240","CCDC83"
"11241","RABEPK"
"11242","GLB1L3"
"11243","CACNG3"
"11244","VAMP1"
"11245","COL25A1"
"11246","GPCPD1"
"11247","STXBP5"
"11248","TMEM160"
"11249","TRHDE"
"11250","DDO"
"11251","PPOX"
"11252","SCNN1D"
"11253","TEX2"
"11254","RPS10-NUDT3"
"11255","ZNF689"
"11256","PEMT"
"11257","PEX3"
"11258","MXRA7"
