"V1","V2"
"TBP","HIST1H4C"
"TBP","HNF4A"
"TBP","POLR2J"
"TBP","HIST1H2BA"
"TBP","HIST1H2AD"
"TBP","FOXN1"
"TBP","POLR2F"
"TBP","HIST1H2BH"
"TBP","HIST1H2BK"
"TBP","HIST2H4A"
"TBP","HIST1H2BL"
"TBP","NCOA6"
"TBP","PPARA"
"TBP","SP1"
"TBP","POLR2H"
"TBP","HIST1H2BN"
"TBP","TAF15"
"HSF2","WDR5"
"MBD2","H2AFB1"
"MBD2","H2AFJ"
"MBD2","H2BFS"
"MBD2","HIST1H2AJ"
"MBD2","SIN3B"
"MBD2","HIST1H2BA"
"MBD2","HIST1H2AD"
"MBD2","HIST1H2BH"
"MBD2","HIST1H2BK"
"MBD2","HIST1H2BL"
"MBD2","HIST1H2BN"
"MBD2","TBP"
"DPY30","ZFPM1"
"DPY30","H2AFB1"
"DPY30","THBS1"
"DPY30","TNRC6C"
"DPY30","H2AFJ"
"DPY30","WDR76"
"DPY30","CBFB"
"DPY30","H2BFS"
"DPY30","WDR5"
"DPY30","HIST1H2AJ"
"DPY30","SETD1B"
"DPY30","SIN3B"
"DPY30","HIST1H2BA"
"DPY30","HIST1H2AD"
"DPY30","HIST1H2BH"
"DPY30","HIST1H2BK"
"DPY30","ITGA2B"
"DPY30","HIST1H2BL"
"DPY30","NCOA6"
"DPY30","HIST1H2BN"
"DPY30","RUNX1"
"DPY30","TNRC6B"
"DPY30","PAXIP1"
"DPY30","KMT2E"
"DPY30","RBBP5"
"RAD23B","TFPT"
"RAD23B","WDR76"
"RAD23B","XPC"
"RAD23B","UBE4B"
"RAD23B","XRCC5"
"RAD23B","XRCC6"
"RAD23B","NFRKB"
"RAD23B","SNRPF"
"RAD23B","UCHL5"
"RAD23B","GPS1"
"RAD23B","COPS7B"
"RAD23B","UBE2M"
"RAD23B","CETN2"
"RAD23B","COPS2"
"RAD23B","SHFM1"
"MIRLET7D","TAF15"
"GAR1","UCHL5"
"GAR1","SNRPB"
"GAR1","SNRPE"
"BAP1","HIST1H2AJ"
"BAP1","EZH1"
"BAP1","ASXL1"
"BAP1","HIST1H2AD"
"BAP1","HIST3H2A"
"KAT5","ENSG00000267140"
"KAT5","H2AFB1"
"KAT5","UHRF2"
"KAT5","H2AFJ"
"KAT5","TFPT"
"KAT5","TFF1"
"KAT5","VPS72"
"KAT5","HIST1H4L"
"KAT5","H2BFS"
"KAT5","HIST2H4B"
"KAT5","HIST1H4B"
"KAT5","ZNF24"
"KAT5","WDR5"
"KAT5","VHL"
"KAT5","XRCC5"
"KAT5","HIST1H2AJ"
"KAT5","GTF2A2"
"KAT5","HIST1H4E"
"KAT5","FOXO6"
"KAT5","GATA3"
